student_id,name,email,department,dept_code,year,semester,archetype_id,cgpa,sgpa_current,attendance_pct,backlog_count,programming_score,dsa_score,aptitude_score,logical_score,verbal_score,communication_score,core_ece_score,core_mech_score,projects_count,projects_avg_completion,internships_count,internships_tasks_completed,certifications_count,training_hours_total,online_problems_attempted,online_problems_solved,online_easy_solved,online_medium_solved,online_hard_solved,online_coding_accuracy,online_contest_rating,online_contests_count,online_coding_streak,software_skill_gaps,core_ece_skill_gaps,readiness_composite_score,is_placement_ready,c_completion,c_score,c++_completion,c++_score,java_completion,java_score,python_completion,python_score,javascript_completion,javascript_score,sql_completion,sql_score
SP2026AIM1369,Elena Verma,elena.verma1369@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,4,8,7,7.26,7.1,74.0,1,61.6,61.2,60.8,64.0,63.3,57.2,31.5,23.6,1,70.4,0,0,1,50,92,77,41,32,4,83.7,1751,13,4,5,0,43.9,0,66.8,57.0,56.2,66.6,64.7,56.1,64.0,62.0,39.7,51.7,55.5,68.4
SP2026AIM1370,Ananya Sharma,ananya.sharma1370@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,4,7,4,7.1,6.87,82.3,0,86.6,90.0,76.0,76.7,81.2,82.9,28.8,30.3,3,61.0,1,2,3,74,271,236,118,83,35,87.1,2023,23,12,1,0,83.3,1,72.4,83.3,93.7,83.7,90.0,79.9,77.4,81.4,94.7,90.7,82.2,92.3
SP2026ECE1371,Aditi Singh,aditi.singh1371@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,3,5,6,8.62,8.77,89.3,0,89.4,90.3,96.0,90.7,86.7,78.2,65.7,31.6,3,92.9,1,4,4,154,279,221,118,99,4,79.2,2027,22,32,0,2,89.2,1,62.2,67.6,60.3,67.8,66.2,74.9,85.0,81.9,66.7,71.9,85.4,90.9
SP2026IT1372,Manish Singh,manish.singh1372@skillpilot.edu,Information Technology (IT),IT,4,7,6,9.15,9.19,93.2,0,99.5,90.1,91.4,86.6,83.9,85.4,34.8,27.0,4,96.4,1,5,4,146,406,323,149,127,47,79.6,2024,18,9,0,0,92.8,1,92.6,77.4,93.0,97.6,100.0,94.7,91.1,97.9,81.4,100.0,100.0,94.1
SP2026IT1373,Zoya Agarwal,zoya.agarwal1373@skillpilot.edu,Information Technology (IT),IT,4,7,0,9.53,9.43,97.0,0,54.1,44.6,73.2,60.0,75.3,81.9,30.7,27.2,2,76.3,0,0,2,68,52,47,24,16,7,90.4,1610,12,4,6,0,64.8,0,50.7,57.8,48.0,53.6,44.1,53.2,53.6,52.4,33.8,52.4,47.0,30.3
SP2026IT1374,Neha Gupta,neha.gupta1374@skillpilot.edu,Information Technology (IT),IT,3,6,3,8.69,8.63,89.8,0,63.9,44.9,87.7,75.4,75.8,72.6,27.7,19.6,2,83.8,1,2,2,84,69,55,29,21,5,79.7,1584,11,3,6,0,72.2,1,47.5,39.6,66.1,57.0,67.4,65.3,69.1,65.5,46.3,45.2,39.6,70.1
SP2026IT1375,Harsh Verma,harsh.verma1375@skillpilot.edu,Information Technology (IT),IT,3,5,4,7.06,6.76,79.5,0,85.9,91.1,85.7,85.8,74.1,67.4,38.3,29.9,1,75.7,1,4,3,75,278,217,105,77,35,78.1,1969,19,16,1,0,76.4,1,83.1,78.3,82.2,84.3,79.4,89.2,88.2,81.6,74.2,93.3,77.8,93.6
SP2026CSE1376,Aditi Chopra,aditi.chopra1376@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,5,0,9.7,10.0,97.6,0,55.9,39.9,81.3,64.3,81.8,87.6,33.1,32.0,2,75.6,0,0,1,75,51,44,21,17,6,86.3,1523,9,2,7,0,66.8,0,34.4,51.3,50.1,55.6,52.2,51.9,60.1,59.7,51.6,56.4,57.0,51.6
SP2026AIM1377,Rohan Verma,rohan.verma1377@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,3,5,2,8.13,8.23,80.6,0,76.9,72.9,90.8,78.9,51.0,46.0,39.1,23.5,2,61.0,0,0,3,66,234,182,81,77,24,77.8,1891,20,38,2,0,69.7,1,83.1,62.4,70.5,79.4,81.0,76.1,84.8,81.7,64.8,84.5,66.3,60.7
SP2026MEC1378,Priya Chopra,priya.chopra1378@skillpilot.edu,Mechanical Engineering,MECH,3,5,6,9.43,9.57,95.6,0,76.3,78.7,88.1,82.0,80.5,85.5,25.0,86.3,4,92.6,1,4,5,132,469,378,156,159,63,80.6,2001,20,25,2,0,88.2,1,78.1,65.3,72.4,60.3,64.6,70.6,61.1,54.2,62.6,68.7,60.4,74.5
SP2026ECE1379,Arjun Sharma,arjun.sharma1379@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,7,3,9.03,9.07,85.8,0,50.5,39.5,76.8,62.3,79.7,83.5,94.0,38.7,2,72.0,1,3,2,69,96,73,33,31,9,76.0,1511,7,1,8,0,69.1,1,86.0,95.4,87.0,90.5,40.5,38.0,35.1,46.9,59.0,55.5,35.9,34.8
SP2026IT1380,Elena Pillai,elena.pillai1380@skillpilot.edu,Information Technology (IT),IT,4,8,5,7.87,7.52,81.0,0,82.2,84.9,81.0,77.7,76.5,78.3,32.1,15.6,5,92.6,1,3,6,111,152,134,63,59,12,88.2,1880,16,45,2,0,82.4,1,89.0,74.3,77.9,81.7,85.0,75.6,79.9,79.0,70.9,83.2,86.6,86.8
SP2026IT1381,Arjun Singh,arjun.singh1381@skillpilot.edu,Information Technology (IT),IT,4,7,3,7.97,8.25,82.8,0,65.2,58.7,76.0,65.2,66.1,66.4,31.6,30.0,3,64.1,0,0,3,85,118,101,52,42,7,85.6,1677,11,28,4,0,68.9,1,62.7,69.0,67.3,69.7,59.3,66.5,71.4,64.8,60.1,50.1,62.6,53.4
SP2026MEC1382,Tarun Joshi,tarun.joshi1382@skillpilot.edu,Mechanical Engineering,MECH,4,8,6,8.86,8.65,93.4,0,78.8,76.5,85.4,82.5,82.3,91.2,33.4,76.7,3,97.5,1,5,3,155,619,459,197,201,61,74.2,2048,19,12,2,0,87.5,1,87.5,76.8,83.1,72.0,74.8,64.2,63.8,73.7,55.9,87.5,54.6,64.1
SP2026AID1383,Anushka Sen,anushka.sen1383@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,3,6,2,8.49,8.37,84.1,0,80.1,64.7,93.0,78.2,52.2,47.1,40.1,15.3,1,63.0,0,0,2,50,176,131,60,55,16,74.4,1729,11,41,3,0,65.3,0,78.3,59.5,72.8,77.8,74.6,75.2,77.6,74.2,76.4,60.6,89.8,56.4
SP2026IT1384,Riya Agarwal,riya.agarwal1384@skillpilot.edu,Information Technology (IT),IT,4,7,0,8.99,8.98,97.7,0,51.3,39.2,79.6,60.8,83.2,83.3,42.0,24.7,1,79.7,1,2,2,75,104,90,38,32,20,86.5,1508,11,12,8,0,66.0,0,28.8,50.0,57.1,51.1,56.7,53.1,48.6,44.8,28.5,51.5,55.8,45.5
SP2026IT1385,Tarun Patel,tarun.patel1385@skillpilot.edu,Information Technology (IT),IT,4,8,4,8.26,8.33,76.8,0,88.8,84.6,80.2,85.7,79.7,72.6,22.0,32.2,1,80.7,1,3,3,90,333,298,144,112,42,89.5,2006,19,28,1,0,79.8,1,81.9,92.0,79.5,81.6,95.1,93.7,94.8,93.9,98.6,94.5,96.3,74.4
SP2026CSE1386,Siddharth Agarwal,siddharth.agarwal1386@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,8,1,7.53,7.23,78.1,1,100.0,94.4,85.0,87.4,60.9,63.6,44.3,22.9,2,95.0,0,0,2,84,486,390,208,151,31,80.2,2096,19,15,0,0,67.4,0,85.1,100.0,94.5,99.1,99.0,95.2,92.7,100.0,88.8,79.6,92.6,77.8
SP2026IT1387,Varun Menon,varun.menon1387@skillpilot.edu,Information Technology (IT),IT,4,8,2,7.29,6.91,86.9,0,81.4,66.2,88.3,77.8,48.4,44.0,41.5,25.6,3,72.5,0,0,3,53,186,162,67,64,31,87.1,1763,13,36,3,0,70.0,1,74.5,78.9,75.4,75.9,83.9,79.8,76.9,84.2,87.2,72.9,69.4,67.5
SP2026MEC1388,Meera Chopra,meera.chopra1388@skillpilot.edu,Mechanical Engineering,MECH,4,7,1,6.88,6.84,73.4,0,71.8,81.3,79.9,75.6,68.2,65.4,34.5,73.1,3,85.3,1,4,2,108,392,330,142,128,60,84.2,1959,18,21,3,0,78.8,1,73.0,57.4,64.2,56.6,64.1,59.7,63.1,62.7,52.6,60.6,78.6,66.9
SP2026IT1389,Kiran Sen,kiran.sen1389@skillpilot.edu,Information Technology (IT),IT,4,8,1,6.71,6.98,82.9,0,100.0,91.9,90.9,96.2,78.8,76.2,21.2,26.6,2,92.3,2,4,1,68,578,463,248,185,30,80.1,2174,22,33,0,0,88.2,1,100.0,99.7,98.5,100.0,100.0,92.5,93.7,100.0,84.4,95.1,100.0,94.5
SP2026MEC1390,Priya Pillai,priya.pillai1390@skillpilot.edu,Mechanical Engineering,MECH,3,5,2,7.21,7.52,86.6,0,55.4,54.1,85.1,68.1,50.7,49.3,25.9,73.1,1,68.3,1,4,1,66,122,95,41,36,18,77.9,1676,11,7,6,0,62.0,0,64.7,61.6,33.1,53.4,31.8,65.0,51.4,47.4,34.1,63.2,52.4,39.0
SP2026AIM1391,Kavya Sharma,kavya.sharma1391@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,4,7,4,7.51,7.26,77.8,0,96.6,91.4,75.8,83.4,82.9,82.8,30.5,19.3,1,69.6,1,2,1,77,318,262,138,113,11,82.4,2048,21,36,0,0,80.1,1,99.1,98.6,99.0,98.6,100.0,98.9,95.4,90.0,95.2,90.6,87.7,78.2
SP2026ECE1392,Nikhil Kapoor,nikhil.kapoor1392@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,7,6,8.99,9.2,92.2,0,89.2,93.2,89.8,88.2,87.1,87.3,77.6,25.7,4,94.0,1,5,5,127,391,320,157,128,35,81.8,2082,19,38,0,1,91.7,1,78.8,79.6,80.6,70.0,94.2,88.7,88.6,70.4,78.3,89.4,82.1,64.3
SP2026EEE1393,Chetan Menon,chetan.menon1393@skillpilot.edu,Electrical and Electronics Engineering (EEE),EEE,3,6,0,8.91,9.01,96.9,0,30.2,29.5,83.4,61.5,71.9,73.4,75.7,42.9,2,70.6,0,0,1,41,87,74,32,32,10,85.1,1429,5,0,10,2,57.7,0,7.6,8.3,27.5,36.3,37.3,13.7,5.7,12.6,23.6,34.0,24.8,7.3
SP2026CSE1394,Bhavya Singh,bhavya.singh1394@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,5,2,7.37,7.12,87.9,0,68.5,57.9,96.3,81.7,37.7,43.9,28.7,16.0,2,62.9,0,0,3,63,169,135,55,56,24,79.9,1749,14,2,5,0,64.8,0,66.8,54.1,61.5,62.8,73.9,61.4,59.9,74.2,75.2,59.5,70.3,55.1
SP2026AIM1395,Aditya Rao,aditya.rao1395@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,3,5,1,6.51,6.29,79.4,0,91.6,96.5,82.0,89.8,76.1,80.1,29.2,21.1,3,81.4,1,4,1,62,378,305,147,130,28,80.7,2086,24,16,0,0,85.8,1,78.5,87.4,96.3,90.1,97.3,97.0,95.0,87.8,96.9,88.1,88.2,68.5
SP2026CSE1396,Meera Chopra,meera.chopra1396@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,8,6,9.41,9.39,91.3,0,93.3,92.6,90.2,95.5,93.0,91.2,41.0,31.9,4,95.1,1,4,5,123,377,318,149,126,43,84.4,2037,21,24,0,0,94.1,1,84.8,100.0,91.1,87.1,99.7,86.3,98.6,95.2,71.9,69.5,74.3,94.9
SP2026MEC1397,Pooja Gupta,pooja.gupta1397@skillpilot.edu,Mechanical Engineering,MECH,4,8,6,8.58,8.4,91.8,0,76.7,72.9,80.6,77.7,83.9,88.7,27.7,68.1,4,93.1,2,5,5,106,590,507,273,189,45,85.9,2060,21,27,2,0,85.0,1,77.8,57.6,65.7,66.2,59.3,83.0,55.1,85.5,70.0,76.7,59.7,82.5
SP2026ECE1398,Marcus Agarwal,marcus.agarwal1398@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,8,2,7.64,7.6,80.2,0,73.3,72.0,88.8,86.8,48.1,43.2,57.4,32.4,2,60.6,0,0,1,46,232,206,107,92,7,88.8,1892,20,32,3,3,67.8,1,56.4,50.3,64.4,56.0,69.5,64.5,73.1,70.8,68.6,68.3,56.8,68.4
SP2026AIM1399,Neha Menon,neha.menon1399@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,4,8,6,8.56,8.62,92.1,0,98.9,98.6,94.9,91.4,80.6,76.6,29.9,21.7,3,98.1,2,4,5,133,463,359,175,132,52,77.5,2168,23,2,0,0,92.8,1,89.3,74.3,100.0,99.0,92.0,94.6,91.0,100.0,100.0,77.5,89.5,78.7
SP2026AIM1400,Harsh Verma,harsh.verma1400@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,3,5,7,7.13,7.36,70.3,0,52.2,50.5,57.9,53.1,61.3,61.9,20.5,25.6,2,84.3,1,4,2,71,98,87,39,33,15,88.8,1586,11,1,6,0,62.1,0,38.5,53.0,58.6,44.4,46.8,51.4,58.3,46.3,46.0,56.1,30.1,28.4
SP2026CSE1401,Neha Nair,neha.nair1401@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,8,0,9.46,9.86,94.8,0,49.6,42.1,82.0,70.9,76.9,77.3,38.9,23.7,1,68.7,1,2,2,55,60,50,27,20,3,83.3,1575,13,11,8,0,66.3,0,45.0,45.2,42.3,54.0,43.4,50.4,41.5,41.7,56.9,46.7,27.3,41.9
SP2026IT1402,Siddharth Patel,siddharth.patel1402@skillpilot.edu,Information Technology (IT),IT,3,6,5,7.77,7.79,84.6,0,89.0,78.5,77.8,82.8,79.2,81.3,40.5,31.1,4,86.2,1,3,5,87,336,254,114,95,45,75.6,1910,15,43,1,0,84.0,1,80.7,82.7,94.0,93.4,83.7,81.8,88.8,83.7,96.5,73.5,71.2,66.1
SP2026ECE1403,Neha Sen,neha.sen1403@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,3,6,4,7.63,7.26,81.4,0,92.4,83.8,82.3,83.1,69.3,69.4,40.0,26.4,3,65.1,1,3,2,54,397,328,136,119,73,82.6,2014,22,38,1,4,84.9,1,33.2,40.5,41.7,33.9,87.4,83.0,70.5,88.8,91.2,78.2,86.1,84.0
SP2026CSE1404,Aditi Kapoor,aditi.kapoor1404@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,8,1,6.76,6.72,83.0,0,95.4,88.8,89.6,88.4,78.0,77.0,22.9,15.2,3,92.2,1,4,3,76,466,421,179,177,65,90.3,2162,21,42,0,0,86.6,1,72.5,99.3,90.2,100.0,88.9,91.6,92.8,100.0,76.0,73.1,76.0,91.7
SP2026AID1405,Meera Patel,meera.patel1405@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,4,7,3,9.01,8.77,90.4,0,68.2,48.2,73.9,61.0,81.8,82.3,26.2,34.6,1,64.2,0,0,3,68,70,58,29,21,8,82.9,1547,7,12,5,0,63.0,0,75.5,45.9,75.3,60.6,69.8,63.4,65.5,67.5,73.2,53.3,64.5,64.4
SP2026AIM1406,Kiran Kumar,kiran.kumar1406@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,4,8,1,6.88,7.06,77.4,0,98.8,88.4,82.9,89.3,73.0,77.2,31.4,23.0,3,85.0,1,4,1,84,707,526,256,228,42,74.4,2157,23,12,0,0,86.7,1,96.5,93.5,99.3,93.8,100.0,94.7,89.6,91.0,79.7,97.7,100.0,100.0
SP2026IT1407,Sneha Reddy,sneha.reddy1407@skillpilot.edu,Information Technology (IT),IT,3,6,0,9.03,8.99,97.6,0,46.3,34.3,75.2,60.8,86.4,78.4,35.9,24.5,1,71.6,1,2,2,61,51,41,16,16,9,80.4,1462,5,9,8,0,62.7,0,47.9,47.8,41.9,40.8,43.8,42.4,52.7,49.1,23.6,39.8,21.4,29.4
SP2026ECE1408,Rohan Reddy,rohan.reddy1408@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,8,4,7.37,7.72,78.1,0,82.8,88.0,78.8,78.9,71.2,74.5,58.6,32.4,1,68.6,1,3,3,72,243,181,99,74,8,74.5,1993,20,23,1,3,75.3,1,66.1,62.1,49.7,64.4,60.3,70.6,58.6,78.5,66.1,73.5,61.8,61.1
SP2026CSE1409,Pranav Gupta,pranav.gupta1409@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,5,4,7.19,7.13,82.0,0,94.8,77.8,77.7,75.5,72.5,67.0,42.5,28.1,2,66.3,0,0,2,50,297,241,122,90,29,81.1,1894,16,43,1,0,72.0,1,86.8,71.2,97.9,98.7,90.5,93.4,87.3,90.7,100.0,79.8,86.6,99.8
SP2026MEC1410,Chetan Das,chetan.das1410@skillpilot.edu,Mechanical Engineering,MECH,3,6,1,7.47,7.55,73.9,1,68.9,78.3,89.4,89.9,62.1,61.6,23.0,77.0,3,88.4,0,0,2,74,352,319,166,127,26,90.6,2016,18,33,3,0,64.0,0,70.2,69.0,64.0,78.7,48.9,69.5,74.1,48.8,47.7,73.6,64.8,78.2
SP2026IT1411,Bhavya Das,bhavya.das1411@skillpilot.edu,Information Technology (IT),IT,3,6,0,9.42,9.41,93.9,0,56.0,48.0,74.6,59.8,70.8,64.3,30.2,23.8,2,65.7,1,2,2,49,103,80,39,33,8,77.7,1650,13,2,6,0,68.5,1,46.0,37.6,60.3,50.9,60.4,55.5,49.7,57.4,44.0,55.1,53.3,60.7
SP2026IT1412,Harsh Pillai,harsh.pillai1412@skillpilot.edu,Information Technology (IT),IT,3,6,0,9.71,10.0,91.9,0,43.6,39.4,93.3,67.1,69.8,72.6,29.5,33.2,2,61.9,1,2,3,45,113,90,39,33,18,79.6,1589,9,5,8,0,69.6,1,32.4,45.6,45.4,40.8,33.9,38.5,47.3,39.9,45.2,20.5,44.2,44.1
SP2026AIM1413,Bhavya Sharma,bhavya.sharma1413@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,3,6,0,9.78,10.0,92.6,0,60.9,43.0,79.0,68.3,68.2,69.5,40.0,25.8,2,68.4,0,0,2,41,71,57,31,24,2,80.3,1561,12,6,7,0,65.1,0,64.0,68.2,64.4,60.1,59.1,66.3,61.0,54.3,41.8,55.8,47.5,63.3
SP2026CSE1414,Varun Kumar,varun.kumar1414@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,6,2,8.26,8.19,80.9,0,83.9,68.8,84.5,80.2,45.9,48.9,24.8,28.7,1,81.2,1,2,1,50,190,164,82,63,19,86.3,1848,18,5,3,0,71.2,1,87.8,82.0,80.7,80.2,86.2,77.4,75.2,77.2,85.1,69.2,83.5,82.3
SP2026IT1415,Chetan Rao,chetan.rao1415@skillpilot.edu,Information Technology (IT),IT,4,7,7,6.83,7.02,74.7,1,56.9,39.0,50.5,48.6,55.4,57.9,21.0,15.3,3,64.7,0,0,1,84,26,20,9,7,4,76.9,1542,7,5,7,0,44.8,0,39.3,50.0,58.5,57.3,48.7,51.1,59.6,53.2,62.6,41.4,49.5,61.0
SP2026CSE1416,Aditya Patel,aditya.patel1416@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,5,1,7.78,7.6,78.7,0,94.5,85.2,82.8,88.5,77.7,74.2,29.0,17.0,3,86.3,2,4,1,78,770,577,286,242,49,74.9,2193,27,30,1,0,87.0,1,98.7,83.7,100.0,95.9,88.9,100.0,85.4,99.9,81.2,72.2,95.0,97.2
SP2026CSE1417,Gaurav Kulkarni,gaurav.kulkarni1417@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,8,1,6.6,6.36,82.7,1,99.7,85.9,85.8,90.5,54.7,61.5,40.5,34.5,3,91.4,1,4,3,74,496,443,239,189,15,89.3,2154,23,38,1,0,72.4,1,100.0,82.2,97.2,100.0,91.0,92.9,100.0,98.4,100.0,100.0,88.1,100.0
SP2026CSE1418,Neha Chopra,neha.chopra1418@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,7,4,7.56,7.74,82.8,0,89.6,75.2,84.7,81.1,77.5,82.8,23.6,21.4,1,76.9,1,4,2,48,388,337,184,122,31,86.9,1929,18,9,1,0,77.5,1,69.6,75.1,79.9,85.2,84.5,92.8,83.0,81.6,77.9,78.2,76.4,79.9
SP2026AIM1419,Chetan Deshmukh,chetan.deshmukh1419@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,3,5,1,6.89,7.04,73.5,0,91.5,94.7,88.8,88.8,76.0,76.9,26.2,17.0,2,91.5,1,4,3,115,451,352,165,149,38,78.0,2105,25,41,0,0,85.5,1,70.1,95.4,89.1,96.8,94.3,89.4,84.1,90.4,94.5,90.4,98.7,100.0
SP2026AIM1420,Rohan Kumar,rohan.kumar1420@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,4,8,7,6.51,6.4,76.1,2,67.6,43.1,68.9,55.4,61.1,60.9,44.4,20.6,2,69.5,1,3,2,82,96,78,33,27,18,81.2,1539,12,6,6,0,39.4,0,60.5,55.3,73.8,61.8,70.7,69.0,59.0,66.4,66.2,48.6,68.9,75.8
SP2026CIV1421,Neha Iyer,neha.iyer1421@skillpilot.edu,Civil Engineering,CIVIL,3,5,5,8.57,8.4,85.7,0,68.9,55.6,81.1,67.8,76.5,76.9,23.9,66.2,4,92.0,0,0,3,91,294,260,107,100,53,88.4,1742,13,33,5,0,77.8,1,62.9,46.1,63.8,55.7,55.7,76.4,58.9,49.5,48.2,48.2,57.3,46.4
SP2026ECE1422,Akash Bhat,akash.bhat1422@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,7,7,6.53,6.51,76.5,1,44.8,47.2,59.0,59.2,48.4,53.5,63.7,33.0,2,81.0,1,2,2,50,94,73,29,27,17,77.7,1584,9,8,7,3,46.1,0,61.8,68.9,67.2,62.6,21.9,20.7,39.7,31.7,51.7,21.8,42.1,27.0
SP2026IT1423,Gaurav Das,gaurav.das1423@skillpilot.edu,Information Technology (IT),IT,3,6,1,6.92,7.01,75.6,0,97.6,94.8,85.6,90.6,71.7,75.3,30.3,17.6,2,93.0,1,4,3,62,381,329,153,135,41,86.4,2102,20,29,0,0,84.1,1,97.6,73.1,100.0,98.6,88.0,94.3,98.3,92.9,74.9,92.9,92.7,79.2
SP2026AID1424,Priya Patel,priya.patel1424@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,4,8,1,7.23,7.44,79.3,0,92.5,86.4,87.4,85.5,67.7,68.8,39.5,27.4,2,83.7,0,0,1,86,486,420,168,174,78,86.4,2121,23,6,0,0,77.5,1,99.4,87.3,84.7,97.5,98.1,88.0,86.1,89.0,95.4,86.2,76.9,75.2
SP2026IT1425,Kiran Deshmukh,kiran.deshmukh1425@skillpilot.edu,Information Technology (IT),IT,3,5,2,8.47,8.32,83.0,0,65.7,69.2,86.3,82.0,48.6,48.6,22.7,23.3,3,66.3,0,0,2,81,151,119,58,49,12,78.8,1782,17,35,4,0,71.7,1,74.9,44.2,61.9,69.7,62.8,59.9,66.8,67.8,74.0,50.0,59.9,71.9
SP2026CSE1426,Riya Chopra,riya.chopra1426@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,7,6,8.54,8.79,93.6,0,91.7,96.5,83.6,91.7,92.0,93.8,43.0,30.1,4,96.6,1,5,4,125,570,511,228,199,84,89.6,2213,26,23,0,0,92.4,1,68.9,96.3,82.9,94.8,97.2,90.7,93.0,86.1,98.4,94.2,95.2,76.3
SP2026MEC1427,Manish Chopra,manish.chopra1427@skillpilot.edu,Mechanical Engineering,MECH,4,7,4,7.73,7.89,86.5,0,68.3,75.5,76.4,77.9,78.2,75.2,30.8,82.3,3,75.9,0,0,2,48,473,378,176,142,60,79.9,1953,16,12,3,0,74.9,1,64.6,77.5,55.4,60.9,68.8,53.5,63.7,50.1,57.0,65.4,75.7,56.4
SP2026CSE1428,Harsh Kapoor,harsh.kapoor1428@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,7,3,8.45,8.06,81.0,0,66.9,58.5,81.2,76.4,77.4,84.4,33.6,21.9,2,83.4,0,0,1,45,75,63,34,25,4,84.0,1715,16,7,4,0,68.3,1,64.0,72.4,57.1,71.1,70.1,68.6,70.8,68.2,74.9,76.7,44.7,72.1
SP2026ECE1429,Neha Gupta,neha.gupta1429@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,7,1,7.42,7.48,82.9,0,86.9,89.7,88.8,89.4,75.1,72.6,75.5,29.2,2,83.8,2,4,1,76,791,590,282,230,78,74.6,2204,25,14,1,2,86.3,1,65.6,67.6,68.5,79.1,65.4,81.5,78.9,92.7,76.5,91.1,88.0,80.9
SP2026ECE1430,Akash Patel,akash.patel1430@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,3,5,1,7.16,7.13,72.2,1,89.6,80.5,89.2,89.5,65.9,65.5,79.7,27.1,2,84.1,0,0,1,92,449,337,162,151,24,75.1,1999,19,42,1,1,64.2,0,70.7,76.4,76.2,76.9,74.4,95.9,65.4,92.5,79.8,95.7,67.5,67.0
SP2026IT1431,Marcus Sen,marcus.sen1431@skillpilot.edu,Information Technology (IT),IT,4,7,6,9.31,9.29,92.7,0,94.6,91.2,97.0,94.8,89.0,88.6,37.9,18.4,3,90.5,1,5,5,160,565,484,204,213,67,85.7,2151,25,40,0,0,94.6,1,86.0,91.6,91.9,92.3,86.8,94.1,92.9,97.0,72.9,70.3,89.7,71.7
SP2026AIM1432,Rohan Kulkarni,rohan.kulkarni1432@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,4,7,5,8.32,8.34,86.7,0,87.3,82.2,71.1,75.2,80.3,78.5,25.7,23.4,5,99.2,0,0,6,99,168,130,55,56,19,77.4,1924,16,26,2,0,82.4,1,95.3,74.3,89.8,81.0,91.2,89.0,78.6,92.3,63.3,83.2,83.4,68.4
SP2026CIV1433,Kiran Das,kiran.das1433@skillpilot.edu,Civil Engineering,CIVIL,4,8,1,6.61,6.49,72.0,0,84.1,63.5,85.3,80.0,73.3,72.5,37.9,67.5,3,87.2,1,4,1,93,352,279,125,106,48,79.3,1821,16,35,3,0,78.7,1,91.6,80.8,72.6,88.1,90.3,84.4,60.8,65.8,74.7,72.8,75.4,89.6
SP2026MEC1434,Aditya Das,aditya.das1434@skillpilot.edu,Mechanical Engineering,MECH,3,5,0,9.34,9.22,97.8,0,20.0,30.5,81.1,64.2,80.2,80.7,24.5,85.8,2,79.3,0,0,2,54,71,64,34,28,2,90.1,1516,10,8,10,0,58.4,0,16.3,10.5,24.7,1.4,6.1,27.7,4.6,15.8,0.0,30.0,7.2,16.7
SP2026ECE1435,Tanvi Sen,tanvi.sen1435@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,7,3,7.81,7.95,89.3,0,56.1,39.3,79.3,59.9,76.0,81.7,86.9,41.3,1,81.8,0,0,3,49,120,103,53,37,13,85.8,1509,10,38,7,1,57.9,0,93.2,89.0,79.4,91.3,57.2,41.0,52.7,34.8,57.3,42.1,32.4,32.8
SP2026AID1436,Arjun Kumar,arjun.kumar1436@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,3,6,0,9.37,9.53,88.4,0,46.4,42.7,87.9,73.0,72.8,78.2,32.7,17.8,2,77.7,1,2,2,41,111,88,37,33,18,79.3,1529,10,9,8,0,70.2,1,51.6,29.2,41.8,44.8,46.5,44.8,43.9,46.9,37.9,47.5,35.0,42.7
